22263977425303,22400098427370,136121002067
22672523295133,22673835726003,1312430870
23017611488206,23086254672850,68643184644
23358519215613,23358832910095,313694482
23700535210817,23704907919740,4372708923
24118355792623,24118516389420,160596797
24444726949873,24445083546021,356596148
24723510523948,24723825463522,314939574
25032815222041,25040270088963,7454866922
25392155200827,25394511866974,2356666147
25734198875660,25735566228863,1367353203
26052747227137,26052901193248,153966111
26370074306115,26370336082429,261776314
26715218894631,26715443864076,224969445
27124762978591,27132113880549,7350901958
27468827066071,27469147230163,320164092
27762771851488,27898095930315,135324078827
28079898728096,28084134095500,4235367404
28425299408575,28461157974739,35858566164
28834843018979,28972270216601,137427197622
29112374879091,29112663041591,288162500
29520922646663,29521117581718,194935055
29867062726475,29871344848935,4282122460
30185327417285,30221294706764,35967289479
30594159302912,30594360464208,201161296
31003730774631,31139036572124,135305797493
31345778544890,31481110551457,135332006567
31688786838389,31688987736333,200897944
32130160471793,32130317581996,157110203
32472859178033,32480336257139,7477079106
32780058334942,32780261086368,202751426
33052726892557,33053940631835,1213739278
33361803344151,33362044371280,241027129
33672331986559,33676724346223,4392359664
34081819173314,34082208808888,389635574
34387739701836,34407270853176,19531151340
34678839225903,34683077803975,4238578072
35038235397504,35057905237584,19669840080
35348363570282,35487959251884,139595681602
35661651388188,35797171957014,135520568826
36037686915945,36037983231167,296315222
36316214823112,36316508125557,293302445
36626459013446,36645988462731,19529449285
36902969065281,36910366041091,7396975810
37185615487594,37324976221955,139360734361
37560147694741,37562511059481,2363364740
37968923765627,37970325140793,1401375166
38281014871793,38281245210497,230338704
38628378680216,38632614508583,4235828367
38910035140270,38911377415917,1342275647
39219282844086,39230898189505,11615345419
39563347038529,39563576306714,229268185
39871627993567,39871863778567,235785000
40247151570177,40252528673322,5377103145
40655983529618,40658256323450,2272793832
41015436175496,41015725834385,289658889
41389963435329,41390253122366,289687037
41733174694476,41868566176581,135391482105
42011759498754,42012058058162,298559408
42371239725448,42373446933243,2207207795
42712204107300,42854469058419,142264951119
43022448483652,43023963956762,1515473110
43330671959728,43338317271612,7645311884
43673683218171,43675987975929,2304757758
43966518908756,43966779219534,260310778
44253295550770,44256623442213,3327891443
44629074903898,44631316293249,2241389351
44981274935114,44981572707614,297772500
45321328028189,45325621063001,4293034812
45681719137530,45682043826011,324688481
46042139080352,46042411624722,272544370
46320694918445,46459125888196,138430969751
46730351871553,46730667857497,315985944
47056723813822,47061013188560,4289374738
47400019556339,47402383361412,2363805073
47726618638756,47726883828607,265189851
48017491249897,48017695839193,204589296
48342867551796,48343233204999,365653203
48644235426338,48644591026931,355600593
