316568305940,457168036004,140599730064
457176538634,458334426300,1157887666
870457900184,873707215830,3249315646
873710065571,874020417275,310351704
1419374736542,1488058825409,68684088867
1488062060927,1488232059168,169998241
2105424542300,2105752052577,327510277
2105755008300,2106039722781,284714481
2676844258237,2949294084704,272449826467
2949297495204,2949486238556,188743352
3306635011510,3582055151660,275420140150
3582058381327,3582270501883,212120556
3903628096987,4040959790313,137331693326
4040964379683,4042279147682,1314767999
4484176265067,4487485778991,3309513924
4487493188028,4487824150935,330962907
5081111833100,5084677823191,3565990091
5084681394746,5086027175875,1345781129
5637200859361,5907573385719,270372526358
5907576680515,5907816036145,239355630
6218850011255,6356284028599,137434017344
6356288398840,6356643750099,355351259
6801176623649,6942898775472,141722151823
6942907877046,6943062409916,154532870
7383062763562,7394766486147,11703722585
7394773696647,7395098223628,324526981
7954531398647,8090959015047,136427616400
8090962007103,8091271626269,309619166
8521838131401,8660186755152,138348623751
8660193426448,8662369972132,2176545684
9080863047864,9149655642638,68792594774
9149661960583,9149825729434,163768851
9702423223401,9973012020888,270588797487
9973018454462,9973285018055,266563593
10384406836476,10384754858217,348021741
10384758463569,10385011979846,253516277
10934335095778,10954134921711,19799825933
10954138447174,10954293462340,155015166
11518060176486,11554059430964,35999254478
11554063434335,11554382277075,318842740
12085387809370,12221790943455,136403134085
12221794600770,12222153248325,358647555
12636240285023,12775680622032,139440337009
12775683692014,12776024760051,341068037
13219615880138,13489371040477,269755160339
13489375996829,13489630301422,254304593
13774988886863,14179631025492,404642138629
14179634414659,14179862139103,227724444
14458987920177,14595638957281,136651037104
14595645223818,14595932037022,286813204
15030307296337,15041800399219,11493102882
15041803651793,15042172655348,369003555
15601744649311,15602052764903,308115592
15602060441922,15602317972496,257530574
16181387608262,16183749957260,2362348998
16183753495131,16185120050260,1366555129
16746548992740,16883944991639,137395998899
16883948286621,16884288393454,340106833
17342231050033,17342507194255,276144222
17342510538033,17342774693347,264155314
17926250174574,18202817012335,276566837761
18202820530335,18202982958335,162428000
18522192257496,18522470394626,278137130
18522475124440,18522735085607,259961167
19077151335702,19353793187315,276641851613
19353798709667,19353995933574,197223907
19705966937383,19774680663046,68713725663
19774688286120,19774885157953,196871833
20450364363106,20588848016431,138483653325
20588851359801,20589244036968,392677167
21137489257493,21137881288604,392031111
21137886164141,21138178698678,292534537
21704781170044,21710193715429,5412545385
21710196930152,21710532147670,335217518
22261879998304,22465720143590,203840145286
22465727068701,22465923637312,196568611
22827043128486,22972636618677,145593490191
22972640876269,22972805926510,165050241
23537459517507,23811288070695,273828553188
23811294349862,23811436635158,142285296
316569276014,319861639809,3292363795
319865016494,320169213605,304197111
870469178943,882080525048,11611346105
882085214381,882414761103,329546722
1419396421209,1693984071712,274587650503
1693987393860,1694173617397,186223537
2105443339689,2377878427100,272435087411
2377881467767,2378067371397,185903630
2676849544793,2818213914745,141364369952
2818216868375,2818592250653,375382278
3306656773399,3461270232177,154613458778
3461274567510,3461440874343,166306833
3903631472172,3909151865799,5520393627
3909157896428,3909512264002,354367574
4484177035012,4553825409248,69648374236
4553830572692,4553995912989,165340297
5081112409897,5116829329394,35716919497
5116832273023,5117034813023,202540000
5637214934417,5640534876841,3319942424
5640537835748,5642948800876,2410965128
6218840468792,6490404054797,271563586005
6490406977001,6490622462205,215485204
6801185705631,6803666187240,2480481609
6803669997314,6803989745851,319748537
7383071693043,7419064077170,35992384127
7419067061910,7420237696576,1170634666
7954530520832,8096243121710,141712600878
8096246375877,8096576757710,330381833
8521840749475,8663168044650,141327295175
8663171140613,8663426279206,255138593
9080864350364,9116869024306,36004673942
9116880566195,9117195169991,314603796
9702424649290,9973937357628,271512708338
9973942364888,9974113563036,171198148
10384421838698,10385602547883,1180709185
10385607824587,10385931460994,323636407
10934329860945,11073955306028,139625445083
11073958927602,11074218325287,259397685
11518061990208,11520376233188,2314242980
11520380047225,11520734691392,354644167
12085392079925,12154105710162,68713630237
12154113175347,12154468825218,355649871
12636242403801,12772618506664,136376102863
12772621788664,12772984045960,362257296
13219626932638,13231297622113,11670689475
13231304789761,13232456936353,1152146592
13774992094548,14047416181071,272424086523
14047419201626,14047616807441,197605815
14459001900048,14733560982940,274559082892
14733564441791,14733717596865,153155074
15030308896429,15306878449505,276569553076
15306882938320,15307051618894,168680574
15601769020033,15737321852693,135552832660
15737325794638,15737644531415,318736777
16181394030836,16322760118437,141366087601
16322763653122,16323112611974,348958852
16746558142721,16750976073922,4417931201
16750981793237,16751336701644,354908407
17342246664533,17631412053046,289165388513
17631415989175,17631585216268,169227093
17926274555907,18065743360787,139468804880
18065746463898,18066064779120,318315222
18522216092959,18791588056910,269371963951
18791591394391,18791842300909,250906518
19077169353684,19080657199867,3487846183
19080664459719,19081011091756,346632037
19705982563272,19710690061991,4707498719
19710693144399,19710975149584,282005185
20450367586217,20462066492988,11698906771
20462070030766,20462301156673,231125907
21137500103752,21272921417394,135421313642
21272927363560,21273256844134,329480574
21704801261155,21977334701233,272533440078
21977337896048,21977511133826,173237778
22261888515508,22396143251613,134254736105
22396147441576,22396372814298,225372722
22827030923023,22827279784949,248861926
22827285404449,22827578895634,293491185
23537470562248,23707620171720,170149609472
23707623486646,23707824038516,200551870
316569154644,458947745559,142378590915
458954194337,459294068392,339874055
870472733629,871701179220,1228445591
871704759869,871926685405,221925536
1419398008357,1560754321458,141356313101
1560757693495,1560918572069,160878574
2105428738115,2141364037649,35935299534
2141367022686,2141534207871,167185185
2676860228904,2814057024970,137196796066
2814060045489,2814408057748,348012259
3306649387547,3308870840620,2221453073
3308875050268,3310241136767,1366086499
3903631061061,4175980693251,272349632190
4175985525140,4176232371714,246846574
4484176274326,4630683112924,146506838598
4630688831647,4630900209128,211377481
5081113636193,5354720391937,273606755744
